"","avgAttempts","avgYards","avgTDs","avgPoints","lastRushAtt","lastRushYds","lastRushTD","lastTargets","lastPassYds","lastPassTD","lastFantasyPoints","performanceClass"
"1",0,0,0,0,0,0,0,0,0,0,0,0
"2",4.33333333333333,17.3333333333333,0,1.73333333333333,10,31,0,3,21,0,5.2,1
"3",3.66666666666667,16.3333333333333,0,1.63333333333333,9,42,0,2,7,0,4.9,0
"4",8.33333333333333,40.3333333333333,0,4.03333333333333,25,121,0,0,0,0,12.1,2
"5",3.66666666666667,31.3333333333333,0.333333333333333,5.13333333333333,7,50,1,4,44,0,15.4,3
"6",5,25.3333333333333,0.333333333333333,3.86666666666667,12,69,1,3,7,0,11.6,2
"7",2,4.66666666666667,0,0.466666666666667,6,14,0,0,0,0,1.4,0
"8",1,0.333333333333333,0.333333333333333,2.03333333333333,3,1,1,0,0,0,6.1,1
"9",0.333333333333333,0,0,0,0,0,0,1,0,0,0,0
"10",1.33333333333333,3,0,0.3,1,4,0,3,5,0,0.9,0
"11",7.66666666666667,40.6666666666667,0,4.06666666666667,16,45,0,7,77,0,12.2,2
"12",0.666666666666667,1.33333333333333,0,0.133333333333333,0,0,0,2,4,0,0.4,0
"13",5.33333333333333,26,0,2.6,12,62,0,4,16,0,7.8,1
"14",5,28.6666666666667,0.666666666666667,6.86666666666667,12,74,1,3,12,1,20.6,4
"15",1.33333333333333,4.66666666666667,0,0.466666666666667,3,10,0,1,4,0,1.4,0
"16",1,7,0,0.7,2,4,0,1,17,0,2.1,0
"17",2.33333333333333,4.33333333333333,0,0.433333333333333,5,1,0,2,12,0,1.3,0
"18",0,0,0,0,0,0,0,0,0,0,0,0
"19",0,0,0,0,0,0,0,0,0,0,0,0
"20",9.33333333333333,60.6666666666667,0.666666666666667,10.0666666666667,26,168,2,2,14,0,30.2,4
"21",0,0,0,0,0,0,0,0,0,0,0,0
"22",0,0,0,0,0,0,0,0,0,0,0,0
"23",3.33333333333333,11.6666666666667,0,1.16666666666667,5,12,0,5,23,0,3.5,0
"24",0,0,0,0,0,0,0,0,0,0,0,0
"25",7,33.3333333333333,0.666666666666667,7.33333333333333,20,91,2,1,9,0,22,4
"26",3.66666666666667,12.3333333333333,0,1.23333333333333,10,37,0,1,0,0,3.7,0
"27",2,10.3333333333333,0,1.03333333333333,5,22,0,1,9,0,3.1,0
"28",1.33333333333333,3.66666666666667,0,0.366666666666667,3,11,0,1,0,0,1.1,0
"29",6.66666666666667,16,0,1.6,12,29,0,8,19,0,4.8,0
"30",0.333333333333333,1.66666666666667,0,0.166666666666667,0,0,0,1,5,0,0.5,0
"31",0.666666666666667,1,0,0.1,1,0,0,1,3,0,0.3,0
"32",6.33333333333333,20.6666666666667,0.666666666666667,6.06666666666667,13,43,2,6,19,0,18.2,3
"33",0.333333333333333,0,0,0,0,0,0,1,0,0,0,0
"34",2.33333333333333,11.6666666666667,0,1.16666666666667,6,16,0,1,19,0,3.5,0
"35",4.66666666666667,42,0,4.2,5,50,0,9,76,0,12.6,2
"36",0.666666666666667,18.3333333333333,0.333333333333333,3.83333333333333,0,0,0,2,55,1,11.5,2
"37",7.33333333333333,44,0,4.4,21,127,0,1,5,0,13.2,2
"38",4.33333333333333,6.66666666666667,0.666666666666667,4.66666666666667,8,9,1,5,11,1,14,2
"39",2.33333333333333,15,0,1.5,5,19,0,2,26,0,4.5,0
"40",0.333333333333333,0.666666666666667,0,0.0666666666666667,1,2,0,0,0,0,0.2,0
"41",4.66666666666667,15.6666666666667,0,1.56666666666667,10,18,0,4,29,0,4.7,0
"42",0.666666666666667,2.66666666666667,0,0.266666666666667,2,8,0,0,0,0,0.8,0
"43",6.66666666666667,40,0,4,15,69,0,5,51,0,12,2
"44",4,18,0,1.8,11,52,0,1,2,0,5.4,1
"45",0,0,0,0,0,0,0,0,0,0,0,0
"46",2.33333333333333,7.33333333333333,0,0.733333333333333,7,22,0,0,0,0,2.2,0
"47",7.33333333333333,33,0.333333333333333,5.3,19,85,1,3,14,0,15.9,3
"48",1.33333333333333,1.66666666666667,0,0.166666666666667,2,2,0,2,3,0,0.5,0
"49",3.66666666666667,10.3333333333333,0,1.03333333333333,8,31,0,3,0,0,3.1,0
"50",1.33333333333333,9.66666666666667,0,0.966666666666667,3,13,0,1,16,0,2.9,0
"51",0,0,0,0,0,0,0,0,0,0,0,0
"52",14.6666666666667,81.3333333333333,0,7.46666666666667,29,134,0,2,58,0,17.2,3
"53",5.66666666666667,19.6666666666667,0,1.96666666666667,5,6,0,1,4,0,1,0
"54",15,64.3333333333333,0,6.43333333333333,18,59,0,2,13,0,7.2,1
"55",6,37.3333333333333,0.333333333333333,5.73333333333333,6,9,0,1,9,0,1.8,0
"56",4,19,0,1.9,6,43,0,0,0,0,4.3,0
"57",1,0.333333333333333,0.333333333333333,2.03333333333333,0,0,0,0,0,0,0,0
"58",0.333333333333333,0,0,0,0,0,0,0,0,0,0,0
"59",2,3.33333333333333,0.333333333333333,2.33333333333333,1,1,1,1,0,0,6.1,1
"60",10,49.6666666666667,0,4.96666666666667,1,0,0,6,27,0,2.7,0
"61",1.66666666666667,2.66666666666667,0,0.266666666666667,3,4,0,0,0,0,0.4,0
"62",11,44,0,4.4,12,38,0,5,16,0,5.4,1
"63",9.66666666666667,42.6666666666667,0.666666666666667,8.26666666666667,12,42,0,2,0,0,4.2,0
"64",1.66666666666667,7.33333333333333,0,0.733333333333333,0,0,0,1,8,0,0.8,0
"65",1.33333333333333,7.66666666666667,0,0.766666666666667,1,2,0,0,0,0,0.2,0
"66",3,5.33333333333333,0,0.533333333333333,1,1,0,1,2,0,0.3,0
"67",0.666666666666667,2.33333333333333,0,0.233333333333333,0,0,0,2,7,0,0.7,0
"68",15,81,0.666666666666667,12.1,13,43,0,4,18,0,6.1,1
"69",0,0,0,0,0,0,0,0,0,0,0,0
"70",0,0,0,0,0,0,0,0,0,0,0,0
"71",7,29,0,2.9,8,38,0,3,14,0,5.2,1
"72",12.3333333333333,53.3333333333333,0.666666666666667,9.33333333333333,14,57,0,2,3,0,6,1
"73",10.6666666666667,36.3333333333333,0,3.63333333333333,20,72,0,1,0,0,7.2,1
"74",9.33333333333333,26,0,2.6,14,38,0,8,9,0,4.7,0
"75",1.66666666666667,7,0,0.7,0,0,0,1,10,0,1,0
"76",11,25.6666666666667,0,2.56666666666667,12,27,0,1,2,0,2.9,0
"77",1.33333333333333,8.66666666666667,0,0.866666666666667,3,7,0,1,19,0,2.6,0
"78",0.666666666666667,2,0,0.2,1,1,0,0,0,0,0.1,0
"79",2.66666666666667,7.66666666666667,0.333333333333333,2.76666666666667,2,5,0,4,15,1,8,1
"80",10.6666666666667,55.3333333333333,0.666666666666667,9.53333333333333,7,36,0,6,68,0,10.4,2
"81",0.333333333333333,0,0,0,0,0,0,0,0,0,0,0
"82",6.33333333333333,29,0,2.9,10,31,0,2,21,0,5.2,1
"83",6.33333333333333,48.3333333333333,0,4.83333333333333,1,-4,0,4,23,0,1.9,0
"84",3,33.3333333333333,0.666666666666667,7.33333333333333,5,42,1,2,3,0,10.5,2
"85",15.6666666666667,74.6666666666667,1,13.4666666666667,20,77,3,5,15,0,27.2,4
"86",10.3333333333333,25,0.666666666666667,6.5,13,2,0,5,53,0,5.5,1
"87",2.66666666666667,18,0,1.8,1,9,0,0,0,0,0.9,0
"88",0.666666666666667,0.666666666666667,0,0.0666666666666667,0,0,0,1,0,0,0,0
"89",11.3333333333333,35.3333333333333,0.333333333333333,5.53333333333333,12,25,1,8,34,0,11.9,2
"90",5.33333333333333,44,0,4.4,10,98,0,4,26,0,12.4,2
